flow_id,iat,packet_length,direction,dns_type
1389,0.0,77,0,0
1389,0.006682157516479492,105,1,1
1390,0.0,93,0,0
1390,0.01882195472717285,230,1,1
1391,0.0,93,0,0
1391,0.004876852035522461,275,1,1
1392,0.0,75,0,0
1392,0.0007691383361816406,191,1,1
1393,0.0,78,0,0
1393,0.23373103141784668,232,1,1
1394,0.0,78,0,0
1394,0.0004661083221435547,210,1,1
1395,0.0,90,0,0
1395,0.017887115478515625,214,1,1
1396,0.0,90,0,0
1396,0.024747848510742188,198,1,1
1397,0.0,74,0,0
1397,0.023705005645751953,90,1,1
1398,0.0,74,0,0
1398,0.01772904396057129,102,1,1
1399,0.0,87,0,0
1399,0.0006000995635986328,164,1,1
1400,0.0,87,0,0
1400,0.0004019737243652344,164,1,1
1401,0.0,82,0,0
1401,0.01806497573852539,209,1,1
1402,0.0,82,0,0
1402,0.021880149841308594,185,1,1
1403,0.0,82,0,0
1403,0.05105018615722656,153,1,1
1404,0.0,76,0,0
1404,0.00037598609924316406,337,1,1
1405,0.0,76,0,0
1405,0.00027298927307128906,341,1,1
1406,0.0,76,0,0
1406,0.00061798095703125,258,1,1
1407,0.0,89,0,0
1407,0.023576021194458008,332,1,1
1408,0.0,89,0,0
1408,0.018769025802612305,428,1,1
1409,0.0,82,0,0
1409,0.0004608631134033203,209,1,1
1410,0.0,82,0,0
1410,0.0005259513854980469,185,1,1
1411,0.0,82,0,0
1411,0.0003578662872314453,200,1,1
1412,0.0,74,0,0
1412,0.016523122787475586,90,1,1
1413,0.0,74,0,0
1413,0.021712064743041992,102,1,1
1414,0.0,87,0,0
1414,0.0006802082061767578,164,1,1
1415,0.0,87,0,0
1415,0.00043702125549316406,164,1,1
1416,0.0,74,0,0
1416,0.009810924530029297,90,1,1
1417,0.0,74,0,0
1417,0.012424945831298828,102,1,1
1418,0.0,87,0,0
1418,0.0005621910095214844,164,1,1
1419,0.0,87,0,0
1419,0.000453948974609375,164,1,1
1420,0.0,77,0,0
1420,0.010053873062133789,93,1,1
1421,0.0,77,0,0
1421,0.006596088409423828,105,1,1
1422,0.0,98,0,0
1422,0.026352882385253906,363,1,1
1423,0.0,98,0,0
1423,0.05171084403991699,351,1,1
1424,0.0,98,0,0
1424,0.05171012878417969,335,1,1
1425,0.0,134,0,0
1425,0.0006420612335205078,228,1,1
1426,0.0,95,0,0
1426,0.019190073013305664,229,1,1
1427,0.0,95,0,0
1427,0.009002923965454102,213,1,1
1428,0.0,95,0,0
1428,0.00669407844543457,213,1,1
1429,0.0,92,0,0
1429,0.0007708072662353516,414,1,1
1430,0.0,92,0,0
1430,0.0008549690246582031,402,1,1
1431,0.0,92,0,0
1431,0.0006060600280761719,446,1,1
1432,0.0,87,0,0
1432,0.0003039836883544922,164,1,1
1433,0.0,87,0,0
1433,0.00038504600524902344,164,1,1
1434,0.0,105,0,0
1434,0.023751020431518555,284,1,1
1435,0.0,105,0,0
1435,0.019268035888671875,308,1,1
1436,0.0,88,1,0
1436,0.008430957794189453,104,1,1
1437,0.0,88,1,0
1437,0.012266874313354492,104,1,1
1438,0.0,88,1,0
1438,0.011445999145507812,104,1,1
1439,0.0,88,1,0
1439,0.011069059371948242,104,1,1
1440,0.0,114,1,0
1440,0.011770963668823242,130,1,1
1441,0.0,114,1,0
1441,0.011501073837280273,130,1,1
1442,0.0,114,1,0
1442,0.011891841888427734,130,1,1
1443,0.0,114,1,0
1443,0.011749982833862305,130,1,1
